 ,Label,Area,Mean,Min,Max,%Area
1,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0001-0005:1,0.076,255.000,255,255,100.000
2,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0002-0008:1,0.021,255.000,255,255,100.000
3,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0003-0018:1,0.220,83.365,0,255,32.692
4,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0004-0017:1,0.101,0.000,0,0,0.000
5,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0005-0020:1,0.123,202.241,0,255,79.310
6,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0006-0024:1,0.165,143.846,0,255,56.410
7,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0007-0026:1,0.207,98.878,0,255,38.776
8,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0008-0025:1,0.085,0.000,0,0,0.000
9,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0009-0032:1,0.152,0.000,0,0,0.000
10,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0010-0033:1,0.207,202.959,0,255,79.592
11,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0011-0034:1,0.114,179.444,0,255,70.370
12,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0012-0036:1,0.127,8.500,0,255,3.333
13,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0013-0037:1,0.152,0.000,0,0,0.000
14,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0014-0038:1,0.051,0.000,0,0,0.000
15,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0015-0042:1,0.144,0.000,0,0,0.000
16,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0016-0042:1,0.144,90.000,0,255,35.294
17,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0017-0043:1,0.097,11.087,0,255,4.348
18,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0018-0043:1,0.034,0.000,0,0,0.000
19,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0019-0046:1,0.059,0.000,0,0,0.000
20,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0020-0050:1,0.211,209.100,0,255,82.000
21,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0021-0053:1,0.215,250.000,0,255,98.039
22,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0022-0053:1,0.017,0.000,0,0,0.000
23,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0023-0060:1,0.051,255.000,255,255,100.000
24,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0024-0059:1,0.042,0.000,0,0,0.000
25,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0025-0063:1,0.063,255.000,255,255,100.000
26,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0026-0068:1,0.089,121.429,0,255,47.619
27,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0027-0067:1,0.017,0.000,0,0,0.000
28,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0028-0068:1,0.085,0.000,0,0,0.000
29,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0029-0072:1,0.123,114.310,0,255,44.828
30,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0030-0072:1,0.046,0.000,0,0,0.000
31,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0031-0075:1,0.101,0.000,0,0,0.000
32,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0032-0075:1,0.017,191.250,0,255,75.000
33,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0033-0078:1,0.118,127.500,0,255,50.000
34,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0034-0080:1,0.148,0.000,0,0,0.000
35,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0035-0079:1,0.025,85.000,0,255,33.333
36,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0036-0083:1,0.080,0.000,0,0,0.000
37,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0037-0085:1,0.106,0.000,0,0,0.000
38,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0038-0084:1,0.030,0.000,0,0,0.000
39,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0039-0086:1,0.080,0.000,0,0,0.000
40,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0040-0091:1,0.190,45.333,0,255,17.778
41,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0041-0091:1,0.101,10.625,0,255,4.167
42,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0042-0097:1,0.144,0.000,0,0,0.000
43,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0043-0095:1,0.021,0.000,0,0,0.000
44,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0044-0100:1,0.101,0.000,0,0,0.000
45,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0045-0099:1,0.038,0.000,0,0,0.000
46,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0046-0101:1,0.085,51.000,0,255,20.000
47,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0047-0102:1,0.089,72.857,0,255,28.571
48,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0048-0102:1,0.034,0.000,0,0,0.000
49,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0049-0103:1,0.068,0.000,0,0,0.000
50,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0050-0103:1,0.093,0.000,0,0,0.000
51,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0051-0104:1,0.135,223.125,0,255,87.500
52,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0052-0105:1,0.080,0.000,0,0,0.000
53,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0053-0106:1,0.038,0.000,0,0,0.000
54,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0054-0106:1,0.085,0.000,0,0,0.000
55,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0055-0112:1,0.131,156.290,0,255,61.290
56,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0056-0114:1,0.101,63.750,0,255,25.000
57,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0057-0115:1,0.123,87.931,0,255,34.483
58,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0058-0117:1,0.042,229.500,0,255,90.000
59,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0059-0116:1,0.042,0.000,0,0,0.000
60,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0060-0122:1,0.161,33.553,0,255,13.158
61,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0061-0130:1,0.110,245.192,0,255,96.154
62,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0062-0129:1,0.038,0.000,0,0,0.000
63,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0063-0130:1,0.101,159.375,0,255,62.500
64,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0064-0130:1,0.051,21.250,0,255,8.333
65,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0065-0134:1,0.055,0.000,0,0,0.000
66,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0066-0134:1,0.021,0.000,0,0,0.000
67,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0067-0137:1,0.148,218.571,0,255,85.714
68,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0068-0140:1,0.093,104.318,0,255,40.909
69,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0069-0139:1,0.034,0.000,0,0,0.000
70,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0070-0141:1,0.097,110.870,0,255,43.478
71,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0071-0146:1,0.169,223.125,0,255,87.500
72,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0072-0146:1,0.046,139.091,0,255,54.545
73,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0073-0147:1,0.025,0.000,0,0,0.000
74,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0074-0150:1,0.220,171.635,0,255,67.308
75,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0075-0147:1,0.025,0.000,0,0,0.000
76,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0076-0151:1,0.046,0.000,0,0,0.000
77,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0077-0157:1,0.021,0.000,0,0,0.000
78,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0078-0162:1,0.165,91.538,0,255,35.897
79,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0079-0163:1,0.241,35.789,0,255,14.035
80,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0080-0163:1,0.148,94.714,0,255,37.143
81,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0081-0162:1,0.068,255.000,255,255,100.000
82,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0082-0163:1,0.063,136.000,0,255,53.333
83,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0083-0170:1,0.156,144.730,0,255,56.757
84,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0084-0171:1,0.173,230.122,0,255,90.244
85,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0085-0171:1,0.139,123.636,0,255,48.485
86,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0086-0172:1,0.144,127.500,0,255,50.000
87,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0087-0171:1,0.089,0.000,0,0,0.000
88,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0088-0180:1,0.110,147.115,0,255,57.692
89,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0089-0181:1,0.161,0.000,0,0,0.000
90,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0090-0180:1,0.046,255.000,255,255,100.000
91,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0091-0188:1,0.161,0.000,0,0,0.000
92,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0092-0188:1,0.152,0.000,0,0,0.000
93,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0093-0188:1,0.156,192.973,0,255,75.676
94,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0094-0191:1,0.118,81.964,0,255,32.143
95,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0095-0192:1,0.144,0.000,0,0,0.000
96,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0096-0192:1,0.127,0.000,0,0,0.000
97,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0097-0194:1,0.173,124.390,0,255,48.780
98,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0098-0194:1,0.177,0.000,0,0,0.000
99,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0099-0195:1,0.055,78.462,0,255,30.769
100,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0100-0198:1,0.051,63.750,0,255,25.000
101,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0101-0199:1,0.051,0.000,0,0,0.000
102,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0102-0203:1,0.245,87.931,0,255,34.483
103,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0103-0204:1,0.156,27.568,0,255,10.811
104,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0104-0210:1,0.165,183.077,0,255,71.795
105,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0105-0212:1,0.237,50.089,0,255,19.643
106,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0106-0211:1,0.114,245.556,0,255,96.296
107,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0107-0212:1,0.123,202.241,0,255,79.310
108,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0108-0216:1,0.262,209.758,0,255,82.258
109,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0109-0216:1,0.249,60.508,0,255,23.729
110,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0110-0215:1,0.042,204.000,0,255,80.000
111,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0111-0217:1,0.030,0.000,0,0,0.000
112,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0112-0219:1,0.042,51.000,0,255,20.000
113,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0113-0221:1,0.051,212.500,0,255,83.333
114,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0114-0224:1,0.220,220.673,0,255,86.538
115,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0115-0226:1,0.156,55.135,0,255,21.622
116,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0116-0226:1,0.093,0.000,0,0,0.000
117,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0117-0226:1,0.076,0.000,0,0,0.000
118,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0118-0229:1,0.051,42.500,0,255,16.667
119,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0119-0231:1,0.110,0.000,0,0,0.000
120,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0120-0234:1,0.114,0.000,0,0,0.000
121,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0121-0234:1,0.063,204.000,0,255,80.000
122,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0122-0236:1,0.123,105.517,0,255,41.379
123,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0123-0236:1,0.139,100.455,0,255,39.394
124,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0124-0237:1,0.051,255.000,255,255,100.000
125,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0125-0245:1,0.118,0.000,0,0,0.000
126,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0126-0247:1,0.110,137.308,0,255,53.846
127,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0127-0248:1,0.321,0.000,0,0,0.000
128,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0128-0250:1,0.144,180.000,0,255,70.588
129,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0129-0250:1,0.161,0.000,0,0,0.000
130,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0130-0250:1,0.089,0.000,0,0,0.000
131,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0131-0252:1,0.254,110.500,0,255,43.333
132,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0132-0251:1,0.089,218.571,0,255,85.714
133,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0133-0253:1,0.085,229.500,0,255,90.000
134,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0134-0255:1,0.144,0.000,0,0,0.000
135,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0135-0253:1,0.063,238.000,0,255,93.333
136,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0136-0255:1,0.080,40.263,0,255,15.789
137,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0137-0258:1,0.165,183.077,0,255,71.795
138,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0138-0260:1,0.114,66.111,0,255,25.926
139,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0139-0263:1,0.106,122.400,0,255,48.000
140,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0140-0265:1,0.220,181.442,0,255,71.154
141,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0141-0265:1,0.085,89.250,0,255,35.000
142,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0142-0268:1,0.123,0.000,0,0,0.000
143,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0143-0270:1,0.169,0.000,0,0,0.000
144,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0144-0271:1,0.165,91.538,0,255,35.897
145,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0145-0273:1,0.249,185.847,0,255,72.881
146,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0146-0271:1,0.072,150.000,0,255,58.824
147,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0147-0272:1,0.101,255.000,255,255,100.000
148,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0148-0277:1,0.194,49.891,0,255,19.565
149,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0149-0279:1,0.127,178.500,0,255,70.000
150,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0150-0282:1,0.313,0.000,0,0,0.000
151,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0151-0282:1,0.152,56.667,0,255,22.222
152,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0152-0285:1,0.148,196.714,0,255,77.143
153,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0153-0284:1,0.093,0.000,0,0,0.000
154,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0154-0291:1,0.038,170.000,0,255,66.667
155,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0155-0296:1,0.275,164.769,0,255,64.615
156,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0156-0296:1,0.106,0.000,0,0,0.000
157,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0157-0296:1,0.118,191.250,0,255,75.000
158,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0158-0298:1,0.085,216.750,0,255,85.000
159,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0159-0300:1,0.262,49.355,0,255,19.355
160,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0160-0303:1,0.110,186.346,0,255,73.077
161,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0161-0304:1,0.161,0.000,0,0,0.000
162,MAX_Multiply-20220110-K14EBS-VAPB-005_SS.tif:0001-0162-0308:1,0.025,170.000,0,255,66.667
