 ,Label,Area,Mean,Min,Max,%Area
1,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0001-0005:1,0.017,255.000,255,255,100.000
2,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0002-0009:1,0.042,25.500,0,255,10.000
3,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0003-0015:1,0.051,0.000,0,0,0.000
4,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0004-0021:1,0.106,0.000,0,0,0.000
5,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0005-0024:1,0.030,0.000,0,0,0.000
6,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0006-0028:1,0.131,0.000,0,0,0.000
7,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0007-0031:1,0.080,40.263,0,255,15.789
8,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0008-0032:1,0.118,0.000,0,0,0.000
9,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0009-0032:1,0.017,0.000,0,0,0.000
10,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0010-0036:1,0.101,255.000,255,255,100.000
11,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0011-0036:1,0.085,0.000,0,0,0.000
12,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0012-0041:1,0.046,46.364,0,255,18.182
13,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0013-0044:1,0.127,161.500,0,255,63.333
14,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0014-0043:1,0.017,0.000,0,0,0.000
15,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0015-0050:1,0.156,206.757,0,255,81.081
16,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0016-0057:1,0.156,0.000,0,0,0.000
17,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0017-0060:1,0.089,0.000,0,0,0.000
18,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0018-0062:1,0.106,0.000,0,0,0.000
19,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0019-0063:1,0.106,0.000,0,0,0.000
20,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0020-0063:1,0.089,0.000,0,0,0.000
21,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0021-0065:1,0.148,0.000,0,0,0.000
22,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0022-0065:1,0.046,69.545,0,255,27.273
23,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0023-0073:1,0.051,0.000,0,0,0.000
24,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0024-0073:1,0.093,57.955,0,255,22.727
25,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0025-0076:1,0.072,0.000,0,0,0.000
26,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0026-0082:1,0.038,0.000,0,0,0.000
27,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0027-0083:1,0.059,72.857,0,255,28.571
28,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0028-0085:1,0.046,0.000,0,0,0.000
29,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0029-0090:1,0.068,0.000,0,0,0.000
30,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0030-0091:1,0.080,0.000,0,0,0.000
31,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0031-0093:1,0.063,0.000,0,0,0.000
32,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0032-0094:1,0.046,0.000,0,0,0.000
33,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0033-0096:1,0.017,255.000,255,255,100.000
34,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0034-0099:1,0.135,0.000,0,0,0.000
35,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0035-0097:1,0.055,0.000,0,0,0.000
36,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0036-0104:1,0.123,0.000,0,0,0.000
37,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0037-0104:1,0.093,173.864,0,255,68.182
38,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0038-0103:1,0.017,255.000,255,255,100.000
39,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0039-0104:1,0.034,0.000,0,0,0.000
40,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0040-0110:1,0.085,204.000,0,255,80.000
41,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0041-0119:1,0.144,157.500,0,255,61.765
42,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0042-0120:1,0.114,0.000,0,0,0.000
43,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0043-0123:1,0.051,85.000,0,255,33.333
44,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0044-0125:1,0.076,70.833,0,255,27.778
45,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0045-0130:1,0.131,0.000,0,0,0.000
46,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0046-0135:1,0.080,80.526,0,255,31.579
47,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0047-0141:1,0.131,0.000,0,0,0.000
48,MAX_Multiply-20211208-K14-EBS-VAPB-well1-003_SS-NoFil.tif:0001-0048-0140:1,0.059,0.000,0,0,0.000
