 ,Label,Area,Mean,Min,Max,%Area
1,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0001-0232:1,0.076,0.000,0,0,0.000
2,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0002-0246:1,0.148,123.857,0,255,48.571
3,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0003-0249:1,0.161,234.868,0,255,92.105
4,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0004-0249:1,0.148,211.286,0,255,82.857
5,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0005-0257:1,0.334,138.797,0,255,54.430
6,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0006-0258:1,0.482,223.684,0,255,87.719
7,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0007-0256:1,0.025,255.000,255,255,100.000
8,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0008-0259:1,0.114,0.000,0,0,0.000
9,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0009-0258:1,0.042,51.000,0,255,20.000
10,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0010-0263:1,0.461,238.624,0,255,93.578
11,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0011-0265:1,0.241,255.000,255,255,100.000
12,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0012-0263:1,0.169,255.000,255,255,100.000
13,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0013-0266:1,0.241,210.263,0,255,82.456
14,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0014-0266:1,0.097,255.000,255,255,100.000
15,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0015-0268:1,0.215,215.000,0,255,84.314
16,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0016-0274:1,0.389,113.641,0,255,44.565
17,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0017-0273:1,0.245,255.000,255,255,100.000
18,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0018-0276:1,0.127,255.000,255,255,100.000
19,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0019-0276:1,0.097,255.000,255,255,100.000
20,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0020-0281:1,0.406,255.000,255,255,100.000
21,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0021-0279:1,0.085,255.000,255,255,100.000
22,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0022-0281:1,0.097,255.000,255,255,100.000
23,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0023-0281:1,0.110,255.000,255,255,100.000
24,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0024-0281:1,0.110,255.000,255,255,100.000
25,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0025-0286:1,0.135,23.906,0,255,9.375
26,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0026-0286:1,0.055,196.154,0,255,76.923
27,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0027-0288:1,0.173,255.000,255,255,100.000
28,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0028-0291:1,0.241,255.000,255,255,100.000
29,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0029-0293:1,0.355,255.000,255,255,100.000
30,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0030-0290:1,0.051,255.000,255,255,100.000
31,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0031-0294:1,0.270,227.109,0,255,89.062
32,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0032-0293:1,0.080,255.000,255,255,100.000
33,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0033-0296:1,0.161,255.000,255,255,100.000
34,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0034-0299:1,0.215,255.000,255,255,100.000
35,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0035-0300:1,0.118,255.000,255,255,100.000
36,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0036-0300:1,0.063,238.000,0,255,93.333
37,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0037-0304:1,0.325,231.818,0,255,90.909
38,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0038-0301:1,0.017,0.000,0,0,0.000
39,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0039-0302:1,0.085,229.500,0,255,90.000
40,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0040-0305:1,0.241,102.895,0,255,40.351
41,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0041-0305:1,0.224,255.000,255,255,100.000
42,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0042-0307:1,0.355,255.000,255,255,100.000
43,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0043-0305:1,0.076,0.000,0,0,0.000
44,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0044-0308:1,0.232,255.000,255,255,100.000
45,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0045-0306:1,0.139,255.000,255,255,100.000
46,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0046-0306:1,0.059,255.000,255,255,100.000
47,MAX_Multiply-20211208-K14-EBS-VAPB-well1-004_SS-NoFil.tif:0001-0047-0310:1,0.123,0.000,0,0,0.000
